TransactionID,ProductID,CustomerID,Date,Quantity,UnitPrice,StoreID
T101669,P0072,C0275,2025-04-09,1,381,S04
T101670,P0074,C0351,2025-06-15,3,1372,S06
T101671,P0009,C0497,2025-04-09,2,915,S05
T101672,P0004,C0174,2025-06-27,4,1294,S09
T101673,P0022,C0293,2025-04-09,5,882,S07
T101674,P0024,C0305,2025-06-16,1,572,S05
T101675,P0091,C0440,2025-03-10,3,1045,S01
T101676,P0035,C0212,2025-05-26,1,349,S08
T101677,P0031,C0191,2025-03-28,4,1090,S05
T101678,P0028,C0269,2025-05-31,3,1015,S03
T101679,P0015,C0192,2025-03-29,1,1074,S04
T101680,P0012,C0228,2025-07-05,5,623,S01
T101681,P0062,C0464,2025-05-06,5,735,S03
T101682,P0025,C0175,2025-04-15,4,1059,S09
T101683,P0040,C0398,2025-04-17,3,725,S03
T101684,P0099,C0447,2025-03-16,1,839,S09
T101685,P0087,C0068,2025-05-28,2,1149,S01
T101686,P0059,C0199,2025-05-12,5,626,S02
T101687,P0001,C0160,2025-05-16,1,401,S10
T101688,P0012,C0171,2025-07-03,4,623,S01
T101689,P0014,C0267,2025-02-07,3,956,S01
T101690,P0074,C0389,2025-04-16,3,1372,S04
T101691,P0042,C0103,2025-02-03,2,981,S05
T101692,P0036,C0273,2025-01-30,3,1051,S08
T101693,P0086,C0061,2025-01-31,3,979,S03
T101694,P0021,C0141,2025-02-17,1,1251,S01
T101695,P0080,C0287,2025-05-31,5,683,S02
T101696,P0027,C0278,2025-05-15,3,778,S09
T101697,P0041,C0139,2025-04-27,2,266,S05
T101698,P0074,C0126,2025-04-14,2,1372,S02
T101699,P0040,C0314,2025-03-18,3,725,S09
T101700,P0057,C0026,2025-06-26,2,596,S01
T101701,P0061,C0463,2025-04-29,1,716,S02
T101702,P0050,C0028,2025-04-22,1,1276,S07
T101703,P0051,C0092,2025-04-21,5,237,S10
T101704,P0081,C0429,2025-02-05,4,856,S10
T101705,P0046,C0160,2025-04-04,3,882,S04
T101706,P0092,C0389,2025-04-13,5,1212,S02
T101707,P0097,C0392,2025-05-19,4,938,S10
T101708,P0017,C0048,2025-02-12,4,463,S02
T101709,P0059,C0159,2025-06-04,4,626,S08
T101710,P0030,C0486,2025-07-08,2,500,S03
T101711,P0079,C0133,2025-05-27,3,1241,S07
T101712,P0024,C0359,2025-06-03,3,572,S06
T101713,P0059,C0250,2025-04-28,1,626,S02
T101714,P0061,C0058,2025-03-21,3,716,S08
T101715,P0060,C0434,2025-05-08,2,810,S05
T101716,P0099,C0179,2025-01-23,5,839,S10
T101717,P0017,C0261,2025-05-12,1,463,S07
T101718,P0092,C0408,2025-04-28,1,1212,S06
T101719,P0072,C0333,2025-04-12,1,381,S05
T101720,P0069,C0237,2025-06-03,4,984,S10
T101721,P0053,C0123,2025-02-21,5,982,S04
T101722,P0071,C0082,2025-01-29,4,1040,S07
T101723,P0009,C0175,2025-01-30,2,915,S10
T101724,P0056,C0402,2025-05-10,4,474,S10
T101725,P0044,C0279,2025-02-09,2,1062,S03
T101726,P0085,C0343,2025-03-16,1,696,S10
T101727,P0063,C0059,2025-05-11,5,735,S10
T101728,P0060,C0167,2025-03-05,5,810,S02
T101729,P0057,C0091,2025-01-13,3,596,S07
T101730,P0009,C0307,2025-04-01,1,915,S10
T101731,P0099,C0420,2025-04-21,4,839,S06
T101732,P0064,C0331,2025-01-23,1,920,S02
T101733,P0028,C0419,2025-01-14,2,1015,S10
T101734,P0097,C0326,2025-07-09,1,938,S03
T101735,P0085,C0077,2025-02-23,4,696,S09
T101736,P0038,C0200,2025-05-19,5,1234,S10
T101737,P0058,C0101,2025-01-28,2,1052,S06
T101738,P0039,C0292,2025-06-22,3,996,S07
T101739,P0092,C0469,2025-04-07,3,1212,S02
T101740,P0075,C0005,2025-02-03,5,582,S09
T101741,P0052,C0434,2025-05-18,2,879,S05
T101742,P0008,C0190,2025-04-25,5,778,S01
T101743,P0001,C0361,2025-01-16,5,401,S06
T101744,P0015,C0441,2025-05-05,3,1074,S01
T101745,P0031,C0222,2025-06-30,5,1090,S07
T101746,P0081,C0163,2025-02-13,4,856,S07
T101747,P0049,C0223,2025-05-15,5,614,S04
T101748,P0085,C0089,2025-02-27,4,696,S03
T101749,P0025,C0285,2025-06-11,4,1059,S06
T101750,P0054,C0079,2025-05-23,3,1115,S03
T101751,P0018,C0006,2025-05-23,1,673,S01
T101752,P0019,C0370,2025-06-01,4,1281,S07
T101753,P0018,C0044,2025-04-25,2,673,S07
T101754,P0059,C0458,2025-04-08,5,626,S07
T101755,P0080,C0093,2025-06-14,4,683,S09
T101756,P0055,C0283,2025-03-06,4,732,S07
T101757,P0046,C0116,2025-04-17,2,882,S07
T101758,P0078,C0004,2025-05-01,5,896,S08
T101759,P0094,C0122,2025-05-31,5,1026,S05
T101760,P0053,C0475,2025-02-11,5,982,S10
T101761,P0047,C0018,2025-03-20,1,511,S10
T101762,P0062,C0361,2025-01-20,3,735,S02
T101763,P0075,C0247,2025-03-13,1,582,S03
T101764,P0094,C0375,2025-07-02,5,1026,S05
T101765,P0060,C0265,2025-03-05,1,810,S09
T101766,P0079,C0046,2025-02-06,2,1241,S08
T101767,P0081,C0380,2025-04-25,1,856,S09
T101768,P0075,C0160,2025-03-13,5,582,S01
T101769,P0044,C0274,2025-05-06,1,1062,S08
T101770,P0059,C0263,2025-06-23,4,626,S10
T101771,P0094,C0170,2025-05-18,4,1026,S06
T101772,P0038,C0149,2025-03-31,2,1234,S01
T101773,P0089,C0473,2025-03-24,5,939,S05
T101774,P0094,C0402,2025-03-07,5,1026,S05
T101775,P0008,C0323,2025-02-17,4,778,S10
T101776,P0022,C0294,2025-05-18,1,882,S05
T101777,P0095,C0320,2025-06-15,1,656,S05
T101778,P0063,C0043,2025-06-10,2,735,S09
T101779,P0010,C0436,2025-02-09,3,846,S05
T101780,P0017,C0316,2025-04-13,3,463,S05
T101781,P0033,C0008,2025-01-25,1,613,S10
T101782,P0023,C0466,2025-03-15,5,322,S03
T101783,P0085,C0229,2025-07-02,3,696,S03
T101784,P0034,C0401,2025-03-26,2,790,S08
T101785,P0024,C0410,2025-05-18,5,572,S01
T101786,P0044,C0044,2025-01-13,2,1062,S10
T101787,P0020,C0429,2025-06-06,4,1310,S07
T101788,P0099,C0197,2025-01-26,2,839,S08
T101789,P0093,C0327,2025-06-17,2,534,S04
T101790,P0074,C0376,2025-06-26,3,1372,S01
T101791,P0083,C0136,2025-01-20,1,1127,S01
T101792,P0022,C0238,2025-04-30,4,882,S08
T101793,P0039,C0244,2025-04-10,5,996,S04
T101794,P0049,C0350,2025-06-18,4,614,S08
T101795,P0034,C0075,2025-06-18,5,790,S07
T101796,P0002,C0148,2025-03-30,4,736,S07
T101797,P0087,C0162,2025-03-13,5,1149,S01
T101798,P0013,C0470,2025-02-11,5,963,S06
T101799,P0056,C0313,2025-03-02,3,474,S06
T101800,P0035,C0137,2025-06-16,1,349,S05
T101801,P0084,C0300,2025-01-19,4,847,S08
T101802,P0099,C0346,2025-07-06,2,839,S10
T101803,P0099,C0100,2025-01-19,5,839,S06
T101804,P0087,C0354,2025-02-26,2,1149,S06
T101805,P0071,C0006,2025-04-10,1,1040,S02
T101806,P0002,C0211,2025-06-09,1,736,S09
T101807,P0014,C0351,2025-02-10,4,956,S06
T101808,P0029,C0372,2025-06-05,3,323,S05
T101809,P0025,C0018,2025-06-13,1,1059,S10
T101810,P0012,C0030,2025-01-27,5,623,S04
T101811,P0077,C0327,2025-05-16,1,1210,S02
T101812,P0012,C0439,2025-01-26,5,623,S03
T101813,P0049,C0337,2025-06-13,5,614,S03
T101814,P0015,C0357,2025-04-05,2,1074,S05
T101815,P0038,C0240,2025-05-26,1,1234,S08
T101816,P0036,C0394,2025-04-03,4,1051,S06
T101817,P0033,C0083,2025-05-08,1,613,S05
T101818,P0100,C0032,2025-04-14,4,1217,S07
T101819,P0043,C0031,2025-05-29,3,716,S05
T101820,P0023,C0226,2025-06-27,1,322,S08
T101821,P0026,C0313,2025-01-24,4,1235,S03
T101822,P0083,C0252,2025-03-30,1,1127,S03
T101823,P0070,C0394,2025-02-06,4,947,S04
T101824,P0079,C0330,2025-05-24,1,1241,S08
T101825,P0092,C0133,2025-06-22,1,1212,S01
T101826,P0010,C0037,2025-03-19,5,846,S05
T101827,P0100,C0229,2025-05-18,1,1217,S08
T101828,P0020,C0335,2025-06-11,1,1310,S01
T101829,P0086,C0200,2025-01-26,3,979,S03
T101830,P0090,C0169,2025-02-07,4,1275,S10
T101831,P0001,C0264,2025-03-30,4,401,S08
T101832,P0056,C0207,2025-02-25,1,474,S09
T101833,P0029,C0002,2025-02-19,4,323,S08
T101834,P0016,C0291,2025-05-14,5,809,S06
T101835,P0043,C0350,2025-01-20,3,716,S07
T101836,P0008,C0324,2025-05-13,1,778,S06
T101837,P0069,C0437,2025-06-01,3,984,S02
T101838,P0059,C0390,2025-04-11,3,626,S04
T101839,P0023,C0284,2025-01-15,1,322,S07
T101840,P0085,C0098,2025-01-25,3,696,S07
T101841,P0014,C0323,2025-06-12,3,956,S08
T101842,P0011,C0454,2025-05-02,4,1201,S04
T101843,P0018,C0019,2025-04-14,2,673,S01
T101844,P0093,C0304,2025-02-28,2,534,S08
T101845,P0050,C0033,2025-04-14,5,1276,S05
T101846,P0064,C0274,2025-06-29,4,920,S01
T101847,P0005,C0174,2025-04-01,1,711,S06
T101848,P0093,C0022,2025-02-18,4,534,S02
T101849,P0028,C0414,2025-05-17,5,1015,S08
T101850,P0087,C0446,2025-07-06,5,1149,S03
T101851,P0095,C0297,2025-03-27,2,656,S02
T101852,P0005,C0377,2025-04-06,2,711,S08
T101853,P0084,C0010,2025-03-31,4,847,S10
T101854,P0006,C0125,2025-02-17,2,793,S01
T101855,P0023,C0324,2025-07-03,1,322,S05
T101856,P0013,C0234,2025-06-20,5,963,S03
T101857,P0076,C0033,2025-06-28,1,198,S02
T101858,P0064,C0305,2025-03-15,5,920,S04
T101859,P0009,C0412,2025-02-28,2,915,S07
T101860,P0044,C0416,2025-06-29,4,1062,S06
T101861,P0016,C0500,2025-02-17,5,809,S09
T101862,P0018,C0165,2025-04-23,2,673,S01
T101863,P0076,C0089,2025-03-11,3,198,S02
T101864,P0016,C0141,2025-03-10,2,809,S07
T101865,P0022,C0357,2025-04-29,3,882,S09
T101866,P0022,C0225,2025-06-14,2,882,S10
T101867,P0006,C0069,2025-01-26,1,793,S10
T101868,P0049,C0399,2025-07-09,2,614,S01
T101869,P0063,C0042,2025-02-21,1,735,S01
T101870,P0023,C0475,2025-04-28,1,322,S10
T101871,P0037,C0214,2025-05-03,4,975,S03
T101872,P0027,C0074,2025-04-15,3,778,S09
T101873,P0058,C0211,2025-05-06,2,1052,S03
T101874,P0079,C0355,2025-03-31,1,1241,S10
T101875,P0024,C0368,2025-04-08,4,572,S10
T101876,P0012,C0322,2025-02-14,3,623,S06
T101877,P0054,C0003,2025-02-14,5,1115,S04
T101878,P0025,C0061,2025-07-04,5,1059,S02
T101879,P0080,C0186,2025-03-12,5,683,S09
T101880,P0029,C0238,2025-02-22,2,323,S05
T101881,P0007,C0100,2025-06-12,1,563,S03
T101882,P0088,C0433,2025-04-11,4,1144,S08
T101883,P0023,C0082,2025-03-25,1,322,S01
T101884,P0083,C0187,2025-04-10,3,1127,S04
T101885,P0056,C0129,2025-04-23,3,474,S10
T101886,P0098,C0233,2025-06-12,1,782,S02
T101887,P0095,C0027,2025-02-23,5,656,S03
T101888,P0021,C0403,2025-01-15,1,1251,S08
T101889,P0066,C0060,2025-05-22,1,665,S04
T101890,P0093,C0228,2025-05-25,5,534,S10
T101891,P0042,C0215,2025-05-23,2,981,S06
T101892,P0030,C0399,2025-05-13,1,500,S06
T101893,P0030,C0051,2025-03-31,2,500,S07
T101894,P0026,C0193,2025-04-16,2,1235,S02
T101895,P0061,C0300,2025-05-04,4,716,S01
T101896,P0056,C0075,2025-06-07,2,474,S10
T101897,P0059,C0092,2025-02-26,4,626,S06
T101898,P0018,C0235,2025-03-05,2,673,S06
T101899,P0035,C0104,2025-03-28,3,349,S03
T101900,P0005,C0355,2025-04-14,5,711,S01
T101901,P0036,C0070,2025-01-12,1,1051,S08
T101902,P0059,C0215,2025-04-27,2,626,S06
T101903,P0029,C0454,2025-04-12,3,323,S10
T101904,P0021,C0405,2025-03-20,5,1251,S03
T101905,P0074,C0497,2025-03-30,5,1372,S04
T101906,P0012,C0211,2025-03-17,5,623,S08
T101907,P0028,C0303,2025-06-22,4,1015,S08
T101908,P0036,C0008,2025-03-09,4,1051,S04
T101909,P0032,C0168,2025-02-11,4,302,S10
T101910,P0029,C0457,2025-02-24,5,323,S03
T101911,P0074,C0460,2025-03-07,1,1372,S07
T101912,P0006,C0021,2025-03-29,4,793,S09
T101913,P0005,C0218,2025-02-22,5,711,S07
T101914,P0062,C0415,2025-06-15,1,735,S08
T101915,P0064,C0124,2025-05-09,1,920,S09
T101916,P0097,C0007,2025-05-08,4,938,S04
T101917,P0017,C0184,2025-04-26,3,463,S04
T101918,P0083,C0047,2025-04-28,1,1127,S08
T101919,P0086,C0157,2025-03-28,2,979,S08
T101920,P0074,C0383,2025-03-25,5,1372,S01
T101921,P0059,C0238,2025-02-07,2,626,S07
T101922,P0024,C0405,2025-05-07,3,572,S08
T101923,P0091,C0325,2025-07-05,1,1045,S02
T101924,P0050,C0458,2025-01-27,3,1276,S09
T101925,P0005,C0152,2025-05-08,4,711,S05
T101926,P0090,C0485,2025-03-16,5,1275,S09
T101927,P0074,C0407,2025-06-28,2,1372,S02
T101928,P0080,C0451,2025-06-29,3,683,S01
T101929,P0066,C0485,2025-04-22,3,665,S01
T101930,P0015,C0197,2025-01-31,3,1074,S08
T101931,P0080,C0021,2025-05-08,3,683,S06
T101932,P0023,C0332,2025-02-03,5,322,S02
T101933,P0072,C0364,2025-02-23,2,381,S03
T101934,P0043,C0123,2025-01-22,5,716,S02
T101935,P0084,C0245,2025-01-25,5,847,S04
T101936,P0097,C0382,2025-02-20,2,938,S06
T101937,P0046,C0460,2025-03-16,3,882,S09
T101938,P0088,C0217,2025-05-07,3,1144,S01
T101939,P0009,C0191,2025-04-26,3,915,S08
T101940,P0063,C0257,2025-02-22,5,735,S02
T101941,P0061,C0364,2025-02-10,5,716,S09
T101942,P0038,C0232,2025-05-14,5,1234,S06
T101943,P0087,C0485,2025-06-01,1,1149,S04
T101944,P0059,C0045,2025-04-29,1,626,S07
T101945,P0023,C0148,2025-05-28,1,322,S02
T101946,P0022,C0142,2025-03-10,1,882,S03
T101947,P0064,C0078,2025-02-23,2,920,S09
T101948,P0081,C0012,2025-01-18,3,856,S07
T101949,P0088,C0278,2025-06-11,2,1144,S08
T101950,P0045,C0216,2025-04-11,4,772,S01
T101951,P0038,C0097,2025-05-01,1,1234,S01
T101952,P0030,C0428,2025-04-30,5,500,S06
T101953,P0053,C0297,2025-02-15,3,982,S06
T101954,P0063,C0304,2025-02-21,5,735,S09
T101955,P0057,C0235,2025-05-31,3,596,S10
T101956,P0017,C0460,2025-07-09,3,463,S03
T101957,P0034,C0117,2025-03-09,4,790,S06
T101958,P0037,C0395,2025-02-20,1,975,S03
T101959,P0046,C0146,2025-05-14,4,882,S03
T101960,P0080,C0474,2025-07-05,2,683,S09
T101961,P0037,C0094,2025-03-14,2,975,S03
T101962,P0021,C0122,2025-05-16,1,1251,S01
T101963,P0041,C0295,2025-06-16,2,266,S08
T101964,P0034,C0190,2025-02-17,2,790,S04
T101965,P0072,C0363,2025-03-06,1,381,S06
T101966,P0045,C0076,2025-04-27,3,772,S08
T101967,P0070,C0500,2025-03-30,2,947,S09
T101968,P0039,C0063,2025-07-04,1,996,S07
T101969,P0064,C0394,2025-05-08,2,920,S08
T101970,P0041,C0080,2025-01-16,1,266,S09
T101971,P0065,C0170,2025-04-11,3,1005,S08
T101972,P0038,C0497,2025-02-20,5,1234,S03
T101973,P0073,C0374,2025-04-28,4,1115,S06
T101974,P0089,C0058,2025-07-01,4,939,S01
T101975,P0018,C0348,2025-02-15,5,673,S02
T101976,P0040,C0013,2025-03-06,4,725,S10
T101977,P0029,C0229,2025-01-19,3,323,S02
T101978,P0042,C0029,2025-02-15,5,981,S04
T101979,P0075,C0270,2025-02-20,2,582,S05
T101980,P0026,C0012,2025-04-09,1,1235,S09
T101981,P0058,C0347,2025-05-31,1,1052,S09
T101982,P0051,C0100,2025-04-14,4,237,S06
T101983,P0078,C0310,2025-02-05,5,896,S01
T101984,P0086,C0185,2025-02-11,4,979,S03
T101985,P0092,C0438,2025-06-23,4,1212,S06
T101986,P0050,C0191,2025-05-04,1,1276,S05
T101987,P0045,C0180,2025-04-19,3,772,S08
T101988,P0072,C0045,2025-01-18,2,381,S08
T101989,P0095,C0213,2025-05-14,4,656,S05
T101990,P0021,C0413,2025-06-27,4,1251,S07
T101991,P0018,C0428,2025-01-15,5,673,S10
T101992,P0012,C0074,2025-04-12,2,623,S05
T101993,P0061,C0445,2025-04-18,5,716,S06
T101994,P0009,C0478,2025-05-26,5,915,S07
T101995,P0012,C0004,2025-07-01,4,623,S05
T101996,P0054,C0090,2025-04-12,5,1115,S08
T101997,P0091,C0291,2025-05-26,2,1045,S04
T101998,P0024,C0427,2025-03-25,4,572,S05
T101999,P0071,C0252,2025-06-28,1,1040,S05
T102000,P0075,C0156,2025-01-19,4,582,S09
T102001,P0095,C0238,2025-05-29,2,656,S01
T102002,P0001,C0079,2025-02-24,3,401,S05
T102003,P0082,C0428,2025-01-30,4,697,S02
T102004,P0084,C0341,2025-05-11,3,847,S07
T102005,P0023,C0252,2025-01-23,2,322,S01
T102006,P0016,C0392,2025-07-06,3,809,S08
T102007,P0009,C0307,2025-04-11,3,915,S10
T102008,P0062,C0290,2025-06-07,4,735,S05
T102009,P0081,C0352,2025-03-11,4,856,S02
T102010,P0048,C0263,2025-03-28,5,628,S01
T102011,P0034,C0084,2025-02-18,5,790,S01
T102012,P0019,C0164,2025-05-11,4,1281,S03
T102013,P0046,C0084,2025-03-03,1,882,S05
T102014,P0047,C0215,2025-04-10,3,511,S01
T102015,P0038,C0150,2025-06-22,5,1234,S02
T102016,P0066,C0100,2025-01-26,2,665,S02
T102017,P0077,C0386,2025-06-03,2,1210,S09
T102018,P0042,C0447,2025-04-18,3,981,S05
T102019,P0035,C0351,2025-05-28,3,349,S02
T102020,P0069,C0297,2025-07-04,3,984,S03
T102021,P0002,C0071,2025-06-15,5,736,S05
T102022,P0048,C0399,2025-02-03,4,628,S07
T102023,P0044,C0472,2025-04-27,2,1062,S02
T102024,P0028,C0080,2025-05-13,5,1015,S04
T102025,P0025,C0408,2025-07-06,5,1059,S10
T102026,P0089,C0426,2025-02-04,5,939,S09
T102027,P0092,C0283,2025-02-16,1,1212,S07
T102028,P0059,C0470,2025-04-14,1,626,S02
T102029,P0017,C0473,2025-03-08,1,463,S08
T102030,P0045,C0160,2025-01-24,3,772,S03
T102031,P0057,C0456,2025-05-25,5,596,S09
T102032,P0098,C0497,2025-03-29,3,782,S03
T102033,P0091,C0156,2025-02-08,1,1045,S02
T102034,P0029,C0066,2025-03-18,2,323,S04
T102035,P0040,C0065,2025-06-26,2,725,S03
T102036,P0011,C0218,2025-02-21,1,1201,S02
T102037,P0003,C0397,2025-06-17,4,500,S07
T102038,P0006,C0101,2025-02-21,1,793,S01
T102039,P0085,C0263,2025-02-06,5,696,S01
T102040,P0061,C0061,2025-07-03,3,716,S01
T102041,P0009,C0155,2025-04-21,1,915,S02
T102042,P0016,C0472,2025-04-22,5,809,S04
T102043,P0076,C0462,2025-05-21,2,198,S03
T102044,P0086,C0180,2025-05-16,1,979,S02
T102045,P0019,C0434,2025-03-01,3,1281,S10
T102046,P0045,C0181,2025-02-23,2,772,S09
T102047,P0100,C0374,2025-01-30,5,1217,S04
T102048,P0065,C0292,2025-04-17,1,1005,S02
T102049,P0075,C0391,2025-03-30,1,582,S09
T102050,P0028,C0367,2025-04-14,2,1015,S05
T102051,P0022,C0462,2025-04-18,5,882,S01
T102052,P0093,C0051,2025-01-26,2,534,S09
T102053,P0091,C0244,2025-05-27,3,1045,S10
T102054,P0024,C0226,2025-03-20,1,572,S03
T102055,P0046,C0195,2025-03-21,4,882,S04
T102056,P0066,C0117,2025-03-06,4,665,S02
T102057,P0098,C0161,2025-05-31,1,782,S08
T102058,P0015,C0267,2025-05-03,2,1074,S08
T102059,P0098,C0185,2025-05-06,3,782,S09
T102060,P0093,C0021,2025-07-03,1,534,S06
T102061,P0064,C0060,2025-03-16,4,920,S05
T102062,P0059,C0308,2025-03-04,3,626,S08
T102063,P0029,C0284,2025-03-09,4,323,S05
T102064,P0055,C0097,2025-07-06,1,732,S08
T102065,P0087,C0189,2025-06-08,2,1149,S01
T102066,P0087,C0252,2025-04-23,1,1149,S07
T102067,P0057,C0268,2025-06-24,1,596,S02
T102068,P0019,C0203,2025-03-24,4,1281,S10
T102069,P0014,C0380,2025-05-04,2,956,S02
T102070,P0047,C0500,2025-01-25,2,511,S06
T102071,P0026,C0305,2025-04-14,4,1235,S02
T102072,P0030,C0430,2025-06-20,4,500,S08
T102073,P0036,C0392,2025-06-30,5,1051,S10
T102074,P0035,C0388,2025-06-30,4,349,S06
T102075,P0061,C0342,2025-02-22,5,716,S07
T102076,P0063,C0262,2025-02-07,3,735,S03
T102077,P0099,C0233,2025-02-04,1,839,S02
T102078,P0033,C0251,2025-04-09,4,613,S04
T102079,P0081,C0483,2025-05-17,2,856,S01
T102080,P0013,C0378,2025-05-13,1,963,S02
T102081,P0064,C0348,2025-05-27,1,920,S03
T102082,P0049,C0310,2025-05-18,3,614,S03
T102083,P0039,C0319,2025-06-29,5,996,S02
T102084,P0098,C0040,2025-02-26,5,782,S08
T102085,P0060,C0104,2025-03-29,3,810,S08
T102086,P0063,C0259,2025-06-16,3,735,S09
T102087,P0044,C0415,2025-04-23,5,1062,S09
T102088,P0003,C0488,2025-02-11,1,500,S07
T102089,P0016,C0197,2025-06-26,4,809,S06
T102090,P0049,C0227,2025-03-15,4,614,S01
T102091,P0005,C0091,2025-03-04,5,711,S05
T102092,P0091,C0085,2025-07-01,4,1045,S07
T102093,P0018,C0160,2025-02-18,4,673,S08
T102094,P0098,C0057,2025-03-19,5,782,S08
T102095,P0085,C0284,2025-05-22,5,696,S10
T102096,P0061,C0244,2025-04-20,5,716,S03
T102097,P0065,C0029,2025-03-01,4,1005,S05
T102098,P0064,C0303,2025-02-15,4,920,S10
T102099,P0087,C0181,2025-05-09,3,1149,S06
T102100,P0008,C0015,2025-06-08,5,778,S01
T102101,P0017,C0429,2025-06-20,3,463,S06
T102102,P0095,C0299,2025-02-13,1,656,S06
T102103,P0049,C0050,2025-05-17,4,614,S06
T102104,P0046,C0211,2025-04-15,3,882,S01
T102105,P0085,C0126,2025-02-05,2,696,S04
T102106,P0083,C0160,2025-07-07,5,1127,S02
T102107,P0089,C0034,2025-06-03,3,939,S02
T102108,P0044,C0087,2025-02-22,1,1062,S09
T102109,P0042,C0020,2025-06-27,4,981,S07
T102110,P0073,C0264,2025-04-21,4,1115,S05
T102111,P0003,C0357,2025-04-29,4,500,S10
T102112,P0003,C0163,2025-04-02,4,500,S10
T102113,P0050,C0166,2025-02-21,5,1276,S02
T102114,P0063,C0052,2025-05-15,2,735,S06
T102115,P0064,C0258,2025-04-27,3,920,S03
T102116,P0079,C0154,2025-03-14,3,1241,S07
T102117,P0026,C0255,2025-04-19,1,1235,S09
T102118,P0028,C0148,2025-05-19,3,1015,S01
T102119,P0039,C0294,2025-03-10,4,996,S04
T102120,P0080,C0381,2025-06-27,1,683,S10
T102121,P0013,C0304,2025-03-27,3,963,S05
T102122,P0009,C0291,2025-04-20,5,915,S08
T102123,P0055,C0108,2025-04-08,3,732,S02
T102124,P0084,C0422,2025-02-27,3,847,S09
T102125,P0039,C0222,2025-06-29,5,996,S06
T102126,P0026,C0213,2025-01-23,4,1235,S05
T102127,P0080,C0264,2025-04-04,4,683,S09
T102128,P0024,C0452,2025-04-04,1,572,S09
T102129,P0024,C0296,2025-03-10,4,572,S04
T102130,P0085,C0493,2025-05-04,4,696,S05
T102131,P0082,C0273,2025-03-09,5,697,S07
T102132,P0073,C0373,2025-05-01,1,1115,S09
T102133,P0026,C0187,2025-04-16,4,1235,S03
T102134,P0031,C0078,2025-02-15,3,1090,S07
T102135,P0053,C0164,2025-04-29,1,982,S04
T102136,P0053,C0137,2025-07-04,3,982,S03
T102137,P0033,C0352,2025-06-22,5,613,S04
T102138,P0052,C0123,2025-01-15,1,879,S03
T102139,P0025,C0015,2025-06-19,2,1059,S05
T102140,P0060,C0249,2025-06-24,5,810,S07
T102141,P0055,C0332,2025-06-29,1,732,S04
T102142,P0021,C0140,2025-03-13,2,1251,S01
T102143,P0034,C0405,2025-02-14,3,790,S09
T102144,P0023,C0330,2025-01-23,1,322,S08
T102145,P0003,C0029,2025-07-06,1,500,S06
T102146,P0078,C0153,2025-04-01,1,896,S07
T102147,P0047,C0344,2025-07-09,1,511,S07
T102148,P0093,C0432,2025-01-23,2,534,S04
T102149,P0015,C0293,2025-02-09,5,1074,S02
T102150,P0067,C0341,2025-05-23,5,305,S09
T102151,P0033,C0255,2025-04-23,1,613,S04
T102152,P0077,C0063,2025-05-31,3,1210,S06
T102153,P0075,C0378,2025-04-28,4,582,S04
T102154,P0055,C0112,2025-02-22,2,732,S02
T102155,P0023,C0110,2025-07-06,3,322,S08
T102156,P0053,C0131,2025-02-14,5,982,S01
T102157,P0063,C0274,2025-03-18,3,735,S02
T102158,P0041,C0280,2025-06-24,4,266,S08
T102159,P0088,C0127,2025-06-18,3,1144,S03
T102160,P0047,C0244,2025-01-16,3,511,S05
T102161,P0003,C0331,2025-03-05,5,500,S01
T102162,P0095,C0340,2025-05-05,1,656,S04
T102163,P0033,C0283,2025-04-05,4,613,S05
T102164,P0082,C0491,2025-05-03,3,697,S02
T102165,P0069,C0444,2025-06-06,2,984,S08
T102166,P0050,C0005,2025-02-18,4,1276,S05
T102167,P0039,C0047,2025-07-02,2,996,S05
T102168,P0027,C0441,2025-05-23,2,778,S08
T102169,P0081,C0163,2025-05-03,4,856,S01
T102170,P0036,C0444,2025-03-17,1,1051,S08
T102171,P0061,C0378,2025-05-31,4,716,S06
T102172,P0092,C0217,2025-06-30,1,1212,S03
T102173,P0090,C0134,2025-06-09,5,1275,S02
T102174,P0046,C0216,2025-01-22,5,882,S09
T102175,P0095,C0168,2025-04-13,4,656,S01
T102176,P0098,C0027,2025-02-15,2,782,S08
T102177,P0083,C0070,2025-07-08,1,1127,S07
T102178,P0026,C0322,2025-05-05,3,1235,S06
T102179,P0074,C0043,2025-01-14,1,1372,S03
T102180,P0032,C0265,2025-06-24,2,302,S10
T102181,P0088,C0211,2025-01-14,3,1144,S08
T102182,P0062,C0448,2025-07-10,2,735,S05
T102183,P0023,C0352,2025-03-22,5,322,S06
T102184,P0037,C0102,2025-04-18,1,975,S07
T102185,P0048,C0094,2025-02-08,4,628,S07
T102186,P0074,C0115,2025-06-26,1,1372,S01
T102187,P0072,C0332,2025-03-17,5,381,S04
T102188,P0012,C0499,2025-01-16,4,623,S04
T102189,P0034,C0360,2025-07-09,2,790,S01
T102190,P0052,C0317,2025-03-05,4,879,S10
T102191,P0034,C0077,2025-02-14,1,790,S06
T102192,P0022,C0485,2025-03-21,5,882,S02
T102193,P0002,C0368,2025-02-06,5,736,S07
T102194,P0099,C0472,2025-02-05,4,839,S08
T102195,P0016,C0115,2025-03-01,2,809,S04
T102196,P0035,C0148,2025-01-26,4,349,S07
T102197,P0017,C0221,2025-06-06,2,463,S10
T102198,P0028,C0422,2025-03-19,3,1015,S04
T102199,P0054,C0093,2025-03-25,4,1115,S03
